# LOINC codes gated by their CLASS — generated, do not hand-edit.
#
# <LOINC_NUM>  TAB  <CLASS>
#
# DERIVATION.  From `loinc_axis.csv` inside the shipped bundle
# (loinc-2.82+2026.08.28-af2524b7a285), selecting CLASS matching:
#
#     ^(RAD|OB\.US|DENTAL|CELLMARK|NIH\.)
#
# Regenerate with `python -m scripts.gen_class_gate`.
#
# WHY A CLASS GATE, ON TOP OF `loinc_skip.txt` AND THE AXIS RULE.
# `engine._axis_gated` rejects a candidate on PROPERTY/SCALE/SYSTEM, which
# catches a code that is the wrong KIND of thing. It cannot catch a code that
# is a perfectly ordinary measurement from a DISCIPLINE a printed lab report
# never contains. Two measured wrong answers were exactly that:
#
#     癌胚抗原 / carcinoembryonic antigen -> 17188-4  CLASS=CELLMARK
#         *CD66e cells/cells in Blood* — the flow-cytometry cell-surface
#         marker, not the serum tumour marker 2039-6 (CLASS=CHEM). Only the
#         abbreviation `CEA` reached the right one.
#     骨量 -> 34019-0  CLASS=DENTAL
#         a bone volume measured in a tooth space.
#
# `RAD` alone is 7039 codes and is the single largest block of
# reachable rows that cannot appear as a row on a lab report.
#
# WHAT IS DELIBERATELY NOT GATED, and it is the same lesson as `^Patient`:
# consumer and wearable metrics live in classes that look "not lab".
#   H&P.HX    sleep duration 93832-4, deep sleep 93831-6
#   EKG.MEAS  heart-rate variability 76643-6
#   CLIN      step count 41950-7, HRV SDNN 112429-6
#   BDYWGT.*  body bone mass 101685-6, percentage of body fat 41982-0
# A first attempt gated H&P.* and EKG.* and lost all five.
#
# MEASURED: 217 terms from `test_engine_coverage.py`'s CASES and
# QUALITATIVE_READINGS, zero collateral damage. Blocks 10045 of
# 97314 codes (10.3%).
#
# The right long-term home for this is `loinc_skip.txt` INSIDE the bundle,
# regenerated by `scripts/vocabulary_build.py` at the next bundle build; it
# lives here because that rebuild needs the LOINC source release.
#
# CLASS breakdown: RAD=7039, CELLMARK=1544, OB.US=776, NIH.COGNITIVE=333, DENTAL=304, NIH.MOTOR=48, NIH.SENSORY=1
103293-7	RAD
103294-5	RAD
103295-2	RAD
103296-0	RAD
103297-8	RAD
103298-6	RAD
103299-4	RAD
103300-0	RAD
103301-8	RAD
103302-6	RAD
103303-4	RAD
103304-2	RAD
103305-9	RAD
103306-7	RAD
103307-5	RAD
103308-3	RAD
103309-1	RAD
103310-9	RAD
103311-7	RAD
103312-5	RAD
103313-3	RAD
103314-1	RAD
103315-8	RAD
103316-6	RAD
103317-4	RAD
103318-2	RAD
103319-0	RAD
103320-8	RAD
103321-6	RAD
103322-4	RAD
103323-2	RAD
103324-0	RAD
103325-7	RAD
103326-5	RAD
103327-3	RAD
103328-1	RAD
103329-9	RAD
103330-7	RAD
103331-5	RAD
103332-3	RAD
103333-1	RAD
103334-9	RAD
103335-6	RAD
103336-4	RAD
103337-2	RAD
103338-0	RAD
103339-8	RAD
103340-6	RAD
103341-4	RAD
103342-2	RAD
103343-0	RAD
103344-8	RAD
103345-5	RAD
103346-3	RAD
103347-1	RAD
103348-9	RAD
103349-7	RAD
103350-5	RAD
103351-3	RAD
103352-1	RAD
103353-9	RAD
103354-7	RAD
103355-4	RAD
103356-2	RAD
103357-0	RAD
103358-8	RAD
103359-6	RAD
103360-4	RAD
103361-2	RAD
103362-0	RAD
103363-8	RAD
103364-6	RAD
103365-3	RAD
103366-1	RAD
103367-9	RAD
103368-7	RAD
103369-5	RAD
103370-3	RAD
103371-1	RAD
103372-9	RAD
103373-7	RAD
103374-5	RAD
103375-2	RAD
103376-0	RAD
103377-8	RAD
103378-6	RAD
103379-4	RAD
103380-2	RAD
103381-0	RAD
103382-8	RAD
103383-6	RAD
103384-4	RAD
103385-1	RAD
103386-9	RAD
103387-7	RAD
103388-5	RAD
103389-3	RAD
103390-1	RAD
103391-9	RAD
103392-7	RAD
103393-5	RAD
103394-3	RAD
103395-0	RAD
103396-8	RAD
103397-6	RAD
103398-4	RAD
103399-2	RAD
103400-8	RAD
103401-6	RAD
103402-4	RAD
103403-2	RAD
103404-0	RAD
103405-7	RAD
103406-5	RAD
103407-3	RAD
103408-1	RAD
103409-9	RAD
103410-7	RAD
103411-5	RAD
103412-3	RAD
103413-1	RAD
103414-9	RAD
103415-6	RAD
103416-4	RAD
103417-2	RAD
103418-0	RAD
103419-8	RAD
103420-6	RAD
103421-4	RAD
103422-2	RAD
103423-0	RAD
103424-8	RAD
103425-5	RAD
103426-3	RAD
103427-1	RAD
103428-9	RAD
103429-7	RAD
103430-5	RAD
103431-3	RAD
103432-1	RAD
103433-9	RAD
103434-7	RAD
103435-4	RAD
103436-2	RAD
103437-0	RAD
103438-8	RAD
103439-6	RAD
103440-4	RAD
103441-2	RAD
103442-0	RAD
103443-8	RAD
103444-6	RAD
103445-3	RAD
103446-1	RAD
103447-9	RAD
103448-7	RAD
103449-5	RAD
103450-3	RAD
103451-1	RAD
103452-9	RAD
103453-7	RAD
103454-5	RAD
103455-2	RAD
103456-0	RAD
103457-8	RAD
103458-6	RAD
103459-4	RAD
103460-2	RAD
103461-0	RAD
103462-8	RAD
103463-6	RAD
103464-4	RAD
103465-1	RAD
103466-9	RAD
103467-7	RAD
103468-5	RAD
103469-3	RAD
103470-1	RAD
103471-9	RAD
103472-7	RAD
103473-5	RAD
103474-3	RAD
103475-0	RAD
103476-8	RAD
103477-6	RAD
103478-4	RAD
103479-2	RAD
103480-0	RAD
103481-8	RAD
103482-6	RAD
103483-4	RAD
103484-2	RAD
103485-9	RAD
103486-7	RAD
103487-5	RAD
103488-3	RAD
103489-1	RAD
103490-9	RAD
103491-7	RAD
103492-5	RAD
103493-3	RAD
103494-1	RAD
103495-8	RAD
103496-6	RAD
103497-4	RAD
103498-2	RAD
103499-0	RAD
103500-5	RAD
103501-3	RAD
103502-1	RAD
103503-9	RAD
103504-7	RAD
103505-4	RAD
103506-2	RAD
103507-0	RAD
103508-8	RAD
103509-6	RAD
103510-4	RAD
103511-2	RAD
103512-0	RAD
103513-8	RAD
103514-6	RAD
103515-3	RAD
103516-1	RAD
103517-9	RAD
103518-7	RAD
103519-5	RAD
103520-3	RAD
103521-1	RAD
103522-9	RAD
103523-7	RAD
103524-5	RAD
103525-2	RAD
103526-0	RAD
103527-8	RAD
103528-6	RAD
103529-4	RAD
103530-2	RAD
103531-0	RAD
103532-8	RAD
103533-6	RAD
103534-4	RAD
103535-1	RAD
103536-9	RAD
103537-7	RAD
103538-5	RAD
103539-3	RAD
103540-1	RAD
103541-9	RAD
103665-6	CELLMARK
103666-4	CELLMARK
103681-3	CELLMARK
103682-1	CELLMARK
103683-9	CELLMARK
103848-8	RAD
103849-6	RAD
103850-4	RAD
103851-2	RAD
103852-0	RAD
103853-8	RAD
103854-6	RAD
103855-3	RAD
103856-1	RAD
103857-9	RAD
103858-7	RAD
103859-5	RAD
103860-3	RAD
103861-1	RAD
103862-9	RAD
103863-7	RAD
103864-5	RAD
103865-2	RAD
103866-0	RAD
103867-8	RAD
103868-6	RAD
103869-4	RAD
103870-2	RAD
103871-0	RAD
103872-8	RAD
103873-6	RAD
103874-4	RAD
103875-1	RAD
103876-9	RAD
103877-7	RAD
103878-5	RAD
103879-3	RAD
103880-1	RAD
103881-9	RAD
103882-7	RAD
103883-5	RAD
103884-3	RAD
103885-0	RAD
103886-8	RAD
103887-6	RAD
103888-4	RAD
103889-2	RAD
103890-0	RAD
103891-8	RAD
103892-6	RAD
103893-4	RAD
103894-2	RAD
103895-9	RAD
103896-7	RAD
103897-5	RAD
103898-3	RAD
103899-1	RAD
103900-7	RAD
103901-5	RAD
103902-3	RAD
103903-1	RAD
103904-9	RAD
103905-6	RAD
103906-4	RAD
103907-2	RAD
103908-0	RAD
103909-8	RAD
103910-6	RAD
103911-4	RAD
103912-2	RAD
103913-0	RAD
103914-8	RAD
103915-5	RAD
103916-3	RAD
103917-1	RAD
103918-9	RAD
103919-7	RAD
103920-5	RAD
103921-3	RAD
103922-1	RAD
103923-9	RAD
103924-7	RAD
103925-4	RAD
103926-2	RAD
103927-0	RAD
103928-8	RAD
103943-7	RAD
103944-5	RAD
103945-2	RAD
104065-8	RAD
104128-4	RAD
104129-2	RAD
104130-0	RAD
104131-8	RAD
104215-9	RAD
104216-7	RAD
104260-5	CELLMARK
10429-9	CELLMARK
10430-7	CELLMARK
10431-5	CELLMARK
104317-3	CELLMARK
104318-1	CELLMARK
104319-9	CELLMARK
10432-3	CELLMARK
104322-3	CELLMARK
10433-1	CELLMARK
10434-9	CELLMARK
10435-6	CELLMARK
10436-4	CELLMARK
10437-2	CELLMARK
10438-0	CELLMARK
10439-8	CELLMARK
10441-4	CELLMARK
10442-2	CELLMARK
10443-0	CELLMARK
10444-8	CELLMARK
10445-5	CELLMARK
10446-3	CELLMARK
10447-1	CELLMARK
10448-9	CELLMARK
104633-3	RAD
104694-5	CELLMARK
10479-4	CELLMARK
104867-7	RAD
104868-5	RAD
104869-3	RAD
104870-1	RAD
104937-8	RAD
104938-6	RAD
104939-4	RAD
104940-2	RAD
104941-0	RAD
104942-8	RAD
104943-6	RAD
104944-4	RAD
104945-1	RAD
104946-9	RAD
105128-3	RAD
105129-1	RAD
105130-9	RAD
105131-7	RAD
105132-5	RAD
105133-3	RAD
105134-1	RAD
105135-8	RAD
105136-6	RAD
105137-4	RAD
105138-2	RAD
105139-0	RAD
105140-8	RAD
105141-6	RAD
105142-4	RAD
105143-2	RAD
105144-0	RAD
105145-7	RAD
105146-5	RAD
105147-3	RAD
105148-1	RAD
105149-9	RAD
105150-7	RAD
105151-5	RAD
105152-3	RAD
105153-1	RAD
105154-9	RAD
105155-6	RAD
105156-4	RAD
105157-2	RAD
105158-0	RAD
105159-8	RAD
105160-6	RAD
105161-4	RAD
105162-2	RAD
105163-0	RAD
105164-8	RAD
105165-5	RAD
105166-3	RAD
105167-1	RAD
105168-9	RAD
105169-7	RAD
105170-5	RAD
105171-3	RAD
105172-1	RAD
105173-9	RAD
105174-7	RAD
105420-4	RAD
105421-2	RAD
105422-0	RAD
106251-2	RAD
106252-0	RAD
106253-8	RAD
106254-6	RAD
106255-3	RAD
106256-1	RAD
106257-9	RAD
106258-7	RAD
106259-5	RAD
106260-3	RAD
106261-1	RAD
106262-9	RAD
106263-7	RAD
106264-5	RAD
106265-2	RAD
106266-0	RAD
106267-8	RAD
106268-6	RAD
106269-4	RAD
106270-2	RAD
106271-0	RAD
106272-8	RAD
106273-6	RAD
106274-4	RAD
106275-1	RAD
106276-9	RAD
106277-7	RAD
106278-5	RAD
106279-3	RAD
106280-1	RAD
106281-9	RAD
106282-7	RAD
106283-5	RAD
106284-3	RAD
106285-0	RAD
106286-8	RAD
106287-6	RAD
106288-4	RAD
106289-2	RAD
106290-0	RAD
106291-8	RAD
106292-6	RAD
106293-4	RAD
106294-2	RAD
106302-3	RAD
106303-1	RAD
106304-9	RAD
106305-6	RAD
106306-4	RAD
106307-2	RAD
106308-0	RAD
106309-8	RAD
106310-6	RAD
106311-4	RAD
106312-2	RAD
106313-0	RAD
106314-8	RAD
106315-5	RAD
106316-3	RAD
106317-1	RAD
106318-9	RAD
106319-7	RAD
106320-5	RAD
106321-3	RAD
106322-1	RAD
106323-9	RAD
106324-7	RAD
106325-4	RAD
106326-2	RAD
106327-0	RAD
106328-8	RAD
106329-6	RAD
106330-4	RAD
106331-2	RAD
106332-0	RAD
106333-8	RAD
106334-6	RAD
106335-3	RAD
106336-1	RAD
106337-9	RAD
106338-7	RAD
106814-7	RAD
106815-4	RAD
106816-2	RAD
106817-0	RAD
106818-8	RAD
106819-6	RAD
106820-4	RAD
106821-2	RAD
106822-0	RAD
106823-8	RAD
106824-6	RAD
106825-3	RAD
106826-1	RAD
106827-9	RAD
106828-7	RAD
106829-5	RAD
106830-3	RAD
106831-1	RAD
106832-9	RAD
106833-7	RAD
106834-5	RAD
106837-8	RAD
106839-4	RAD
106840-2	RAD
106844-4	RAD
106845-1	RAD
106846-9	RAD
106847-7	RAD
106848-5	RAD
106849-3	RAD
106850-1	RAD
106851-9	RAD
106852-7	RAD
106853-5	RAD
106854-3	RAD
106856-8	RAD
106857-6	RAD
106907-9	CELLMARK
106908-7	CELLMARK
106909-5	CELLMARK
106920-2	CELLMARK
106943-4	CELLMARK
106944-2	CELLMARK
106945-9	CELLMARK
106946-7	CELLMARK
106947-5	CELLMARK
106948-3	CELLMARK
106949-1	CELLMARK
106950-9	CELLMARK
106951-7	CELLMARK
106952-5	CELLMARK
106953-3	CELLMARK
106954-1	CELLMARK
106955-8	CELLMARK
106956-6	CELLMARK
106957-4	CELLMARK
106958-2	CELLMARK
106959-0	CELLMARK
106960-8	CELLMARK
106961-6	CELLMARK
106962-4	CELLMARK
106963-2	CELLMARK
106964-0	CELLMARK
107033-3	CELLMARK
107034-1	CELLMARK
107035-8	CELLMARK
107036-6	CELLMARK
107037-4	CELLMARK
107038-2	CELLMARK
107039-0	CELLMARK
107040-8	CELLMARK
107041-6	CELLMARK
107042-4	CELLMARK
107043-2	CELLMARK
107044-0	CELLMARK
107045-7	CELLMARK
107046-5	CELLMARK
107047-3	CELLMARK
107048-1	CELLMARK
107049-9	CELLMARK
107050-7	CELLMARK
107052-3	CELLMARK
107053-1	CELLMARK
107054-9	CELLMARK
107055-6	CELLMARK
107056-4	CELLMARK
107057-2	CELLMARK
107058-0	CELLMARK
107059-8	CELLMARK
107060-6	CELLMARK
107061-4	CELLMARK
107062-2	CELLMARK
107063-0	CELLMARK
107064-8	CELLMARK
107065-5	CELLMARK
107066-3	CELLMARK
107067-1	CELLMARK
107068-9	CELLMARK
107069-7	CELLMARK
107070-5	CELLMARK
107071-3	CELLMARK
107072-1	CELLMARK
107073-9	CELLMARK
107074-7	CELLMARK
107075-4	CELLMARK
107076-2	CELLMARK
107077-0	CELLMARK
107078-8	CELLMARK
107079-6	CELLMARK
107080-4	CELLMARK
107081-2	CELLMARK
107082-0	CELLMARK
107083-8	CELLMARK
107238-8	CELLMARK
107258-6	RAD
107259-4	RAD
107262-8	RAD
107263-6	RAD
107264-4	RAD
107265-1	RAD
107266-9	RAD
107267-7	RAD
107268-5	RAD
107269-3	RAD
107270-1	RAD
107271-9	RAD
107272-7	RAD
107273-5	RAD
107274-3	RAD
107275-0	RAD
107276-8	RAD
107277-6	RAD
107278-4	RAD
107279-2	RAD
107280-0	RAD
107290-9	RAD
107291-7	RAD
107292-5	RAD
107293-3	RAD
107294-1	RAD
107295-8	RAD
107296-6	RAD
107297-4	RAD
107298-2	RAD
107299-0	RAD
107300-6	RAD
107301-4	RAD
107302-2	RAD
107303-0	RAD
107304-8	RAD
107305-5	RAD
107306-3	RAD
107307-1	RAD
107370-9	CELLMARK
107371-7	CELLMARK
107373-3	RAD
107374-1	RAD
107375-8	RAD
107379-0	RAD
107380-8	RAD
107381-6	RAD
107382-4	RAD
107383-2	RAD
107384-0	RAD
107385-7	RAD
107386-5	RAD
107387-3	RAD
107388-1	RAD
107390-7	RAD
107391-5	RAD
107393-1	RAD
107403-8	RAD
107404-6	RAD
107405-3	RAD
107406-1	RAD
107407-9	RAD
107408-7	RAD
107409-5	RAD
107410-3	RAD
107411-1	RAD
107412-9	RAD
107413-7	RAD
107414-5	RAD
107415-2	RAD
107416-0	RAD
107417-8	RAD
107418-6	RAD
107419-4	RAD
107420-2	RAD
107421-0	RAD
107422-8	RAD
107423-6	RAD
107424-4	RAD
107425-1	RAD
107426-9	RAD
107427-7	RAD
107428-5	RAD
107429-3	RAD
107430-1	RAD
107432-7	RAD
107433-5	RAD
107434-3	RAD
107435-0	RAD
107437-6	RAD
107439-2	RAD
107440-0	RAD
107441-8	RAD
107442-6	RAD
107443-4	RAD
107614-0	CELLMARK
107615-7	CELLMARK
108266-8	CELLMARK
108267-6	CELLMARK
108347-6	RAD
108348-4	RAD
11130-2	CELLMARK
111475-0	RAD
111476-8	RAD
111477-6	RAD
112301-7	CELLMARK
11525-3	RAD
11612-9	OB.US
11613-7	OB.US
11614-5	OB.US
11615-2	OB.US
11616-0	OB.US
11617-8	OB.US
11618-6	OB.US
11619-4	OB.US
11620-2	OB.US
11621-0	OB.US
11622-8	OB.US
11623-6	OB.US
11624-4	OB.US
11625-1	OB.US
11626-9	OB.US
11627-7	OB.US
11628-5	OB.US
11629-3	OB.US
11630-1	OB.US
11631-9	OB.US
11632-7	OB.US
11633-5	OB.US
11634-3	OB.US
11635-0	OB.US
11636-8	OB.US
11637-6	OB.US
11638-4	OB.US
11639-2	OB.US
11640-0	OB.US
11641-8	OB.US
11643-4	OB.US
11645-9	OB.US
11647-5	OB.US
11649-1	OB.US
11651-7	OB.US
11653-3	OB.US
11654-1	OB.US
11655-8	OB.US
11656-6	OB.US
11657-4	OB.US
11658-2	OB.US
11659-0	OB.US
11660-8	OB.US
11661-6	OB.US
11662-4	OB.US
11663-2	OB.US
11664-0	OB.US
11665-7	OB.US
11666-5	OB.US
11667-3	OB.US
11668-1	OB.US
11669-9	OB.US
11670-7	OB.US
11671-5	OB.US
11672-3	OB.US
11673-1	OB.US
11674-9	OB.US
11675-6	OB.US
11676-4	OB.US
11677-2	OB.US
11679-8	OB.US
11681-4	OB.US
11683-0	OB.US
11684-8	OB.US
11685-5	OB.US
11686-3	OB.US
11687-1	OB.US
11688-9	OB.US
11689-7	OB.US
11690-5	OB.US
11691-3	OB.US
11692-1	OB.US
11693-9	OB.US
11694-7	OB.US
11695-4	OB.US
11696-2	OB.US
11697-0	OB.US
11698-8	OB.US
11699-6	OB.US
11700-2	OB.US
11701-0	OB.US
11702-8	OB.US
11703-6	OB.US
11704-4	OB.US
11705-1	OB.US
11707-7	OB.US
11709-3	OB.US
11711-9	OB.US
11713-5	OB.US
11715-0	OB.US
11717-6	OB.US
11718-4	OB.US
11719-2	OB.US
11720-0	OB.US
11721-8	OB.US
11722-6	OB.US
11723-4	OB.US
11724-2	OB.US
11725-9	OB.US
11726-7	OB.US
11727-5	OB.US
11728-3	OB.US
11729-1	OB.US
11730-9	OB.US
11731-7	OB.US
11732-5	OB.US
11733-3	OB.US
11734-1	OB.US
11735-8	OB.US
11736-6	OB.US
11737-4	OB.US
11738-2	OB.US
11739-0	OB.US
11740-8	OB.US
11741-6	OB.US
11742-4	OB.US
11743-2	OB.US
11744-0	OB.US
11745-7	OB.US
11746-5	OB.US
11747-3	OB.US
11748-1	OB.US
11749-9	OB.US
11750-7	OB.US
11751-5	OB.US
11752-3	OB.US
11753-1	OB.US
11754-9	OB.US
11755-6	OB.US
11756-4	OB.US
11757-2	OB.US
11758-0	OB.US
11759-8	OB.US
11760-6	OB.US
11761-4	OB.US
11762-2	OB.US
11763-0	OB.US
11764-8	OB.US
11765-5	OB.US
11766-3	OB.US
11768-9	OB.US
11769-7	OB.US
11770-5	OB.US
11771-3	OB.US
11772-1	OB.US
11773-9	OB.US
11774-7	OB.US
11775-4	OB.US
11776-2	OB.US
11777-0	OB.US
11778-8	OB.US
11779-6	OB.US
11780-4	OB.US
11781-2	OB.US
11782-0	OB.US
11783-8	OB.US
11784-6	OB.US
11785-3	OB.US
11786-1	OB.US
11787-9	OB.US
11788-7	OB.US
11789-5	OB.US
11790-3	OB.US
11791-1	OB.US
11792-9	OB.US
11793-7	OB.US
11794-5	OB.US
11796-0	OB.US
11798-6	OB.US
11800-0	OB.US
11802-6	OB.US
11803-4	OB.US
11804-2	OB.US
11805-9	OB.US
11806-7	OB.US
11807-5	OB.US
11808-3	OB.US
11809-1	OB.US
11810-9	OB.US
11811-7	OB.US
11812-5	OB.US
11813-3	OB.US
11814-1	OB.US
11815-8	OB.US
11816-6	OB.US
11817-4	OB.US
11818-2	OB.US
11819-0	OB.US
11820-8	OB.US
11821-6	OB.US
11822-4	OB.US
11823-2	OB.US
11824-0	OB.US
11825-7	OB.US
11826-5	OB.US
11827-3	OB.US
11828-1	OB.US
11829-9	OB.US
11830-7	OB.US
11831-5	OB.US
11832-3	OB.US
11833-1	OB.US
11834-9	OB.US
11835-6	OB.US
11836-4	OB.US
11837-2	OB.US
11838-0	OB.US
11839-8	OB.US
11840-6	OB.US
11841-4	OB.US
11842-2	OB.US
11843-0	OB.US
11844-8	OB.US
11845-5	OB.US
11846-3	OB.US
11847-1	OB.US
11848-9	OB.US
11849-7	OB.US
11850-5	OB.US
11851-3	OB.US
11852-1	OB.US
11853-9	OB.US
11854-7	OB.US
11855-4	OB.US
11856-2	OB.US
11857-0	OB.US
11858-8	OB.US
11859-6	OB.US
11860-4	OB.US
11861-2	OB.US
11862-0	OB.US
11863-8	OB.US
11864-6	OB.US
11865-3	OB.US
11866-1	OB.US
11868-7	OB.US
11869-5	OB.US
11870-3	OB.US
11871-1	OB.US
11872-9	OB.US
11873-7	OB.US
11874-5	OB.US
11875-2	OB.US
11876-0	OB.US
11877-8	OB.US
11878-6	OB.US
11879-4	OB.US
11880-2	OB.US
11881-0	OB.US
11882-8	OB.US
11883-6	OB.US
11884-4	OB.US
11885-1	OB.US
11886-9	OB.US
11887-7	OB.US
11888-5	OB.US
11889-3	OB.US
11890-1	OB.US
11891-9	OB.US
11892-7	OB.US
11893-5	OB.US
11894-3	OB.US
11895-0	OB.US
11896-8	OB.US
11897-6	OB.US
11898-4	OB.US
11899-2	OB.US
11900-8	OB.US
11901-6	OB.US
11902-4	OB.US
11903-2	OB.US
11904-0	OB.US
11905-7	OB.US
11906-5	OB.US
11907-3	OB.US
11908-1	OB.US
11909-9	OB.US
11910-7	OB.US
11911-5	OB.US
11912-3	OB.US
11913-1	OB.US
11914-9	OB.US
11915-6	OB.US
11916-4	OB.US
11917-2	OB.US
11918-0	OB.US
11919-8	OB.US
11920-6	OB.US
11921-4	OB.US
11922-2	OB.US
11923-0	OB.US
11924-8	OB.US
11925-5	OB.US
11926-3	OB.US
11927-1	OB.US
11928-9	OB.US
11929-7	OB.US
11930-5	OB.US
11931-3	OB.US
11932-1	OB.US
11933-9	OB.US
11934-7	OB.US
11935-4	OB.US
11936-2	OB.US
11937-0	OB.US
11938-8	OB.US
11939-6	OB.US
11940-4	OB.US
11941-2	OB.US
11942-0	OB.US
11943-8	OB.US
11944-6	OB.US
11945-3	OB.US
11946-1	OB.US
11947-9	OB.US
11948-7	OB.US
11949-5	OB.US
11950-3	OB.US
11951-1	OB.US
11952-9	OB.US
11953-7	OB.US
11954-5	OB.US
11956-0	OB.US
11957-8	OB.US
11958-6	OB.US
11959-4	OB.US
11960-2	OB.US
11961-0	OB.US
11962-8	OB.US
11963-6	OB.US
11964-4	OB.US
11965-1	OB.US
11966-9	OB.US
11967-7	OB.US
11968-5	OB.US
11969-3	OB.US
11970-1	OB.US
11971-9	OB.US
11972-7	OB.US
11973-5	OB.US
11974-3	OB.US
11975-0	OB.US
11976-8	OB.US
11977-6	OB.US
11978-4	OB.US
11979-2	OB.US
11980-0	OB.US
11981-8	OB.US
11982-6	OB.US
11983-4	OB.US
11984-2	OB.US
11985-9	OB.US
11986-7	OB.US
11987-5	OB.US
11988-3	OB.US
11989-1	OB.US
11990-9	OB.US
11991-7	OB.US
11992-5	OB.US
11993-3	OB.US
11994-1	OB.US
11995-8	OB.US
11996-6	OB.US
11997-4	OB.US
11998-2	OB.US
11999-0	OB.US
12000-6	OB.US
12001-4	OB.US
12002-2	OB.US
12003-0	OB.US
12004-8	OB.US
12005-5	OB.US
12006-3	OB.US
12007-1	OB.US
12008-9	OB.US
12009-7	OB.US
12010-5	OB.US
12011-3	OB.US
12012-1	OB.US
12014-7	OB.US
12016-2	OB.US
12017-0	OB.US
12018-8	OB.US
12019-6	OB.US
12020-4	OB.US
12021-2	OB.US
12022-0	OB.US
12023-8	OB.US
12024-6	OB.US
12025-3	OB.US
12026-1	OB.US
12027-9	OB.US
12028-7	OB.US
