舌苔厚	DS20
流口水	DS20
口干	DS20.00
舌头疼	DS20.01
口臭	DS20.02
吞咽困难	DS21
咽不下去	DS21
噎	DS21
肝大	DS50
肝肿大	DS50
腹部包块	DS51
腹部肿块	DS51
腹水	DS51.00
打嗝	!ambiguous	belch (DS08) or hiccough (RS99.00); 嗳气 and 呃逆 are the two unambiguous spellings
# ── F: eye ────────────────────────────────────────────────────────────────
眼睛疼	FS01
眼痛	FS01
眼睛红	FS02
红眼	FS02
眼屎多	FS03
流泪	FS03.00
眼泪多	FS03.00
飞蚊症	FS04
眼前黑影	FS04
视力下降	FS05
看不清	FS05
视物模糊	FS05
眼花	FS05
畏光	FS06
怕光	FS06
复视	FS06
看东西重影	FS06
眼睛干	FS07
眼睛干涩	FS07
眼睛痒	FS07
干眼症	FS07.00
眼睑下垂	FS09
眼皮肿	FS08
# ── G: genital, breast, menstrual ────────────────────────────────────────
睾丸疼	GS02
阴囊疼	GS02
盆腔痛	GS03
会阴痛	GS03
外阴痛	GS03
乳房疼	GS04
乳房胀痛	GS04
痛经	GS05
经期腹痛	GS05
月经量少	GS07
闭经	GS07.00
停经	GS07.00
月经量多	GS08
月经不调	GS09
月经不规律	GS09
经间期出血	GS10
非经期出血	GS10
经前综合征	GS11
经前症状	GS11
更年期症状	GS13
潮热	GS13.01
绝经后出血	GS14
同房后出血	GS15
白带增多	GS16
阴道分泌物多	GS16
阴道干涩	GS17
阴道瘙痒	GS17
外阴瘙痒	GS18
性交痛	GS23
阳痿	GS24
勃起障碍	GS24
乳房肿块	GS26
乳头溢液	GS27.00
男性乳房发育	GS28.00
不孕	GS29
不育	GS29
# ── H: ear ────────────────────────────────────────────────────────────────
耳朵疼	HS01
耳痛	HS01
听力下降	HS02
耳背	HS02
耳鸣	HS03
耳朵嗡嗡响	HS03
耳流脓	HS04
耳出血	HS05
耳朵堵	HS06
耳闷	HS06
耳朵痒	HS99
# ── K: circulatory ────────────────────────────────────────────────────────
心前区疼	KS01
心口疼	KS01
心悸	KS02
心慌	KS02	clinical Chinese reads 心慌 as palpitations, the same complaint as 心悸
心跳快	KS02
心跳加速	KS02
心律不齐	KS03
心跳不规则	KS03
脚肿	KS04
腿肿	KS04
下肢水肿	KS04
踝部水肿	KS04
低血压	KS50
血压低	KS50
血压高	KS51
血压偏高	KS51
心脏杂音	KS52
# ── L: musculoskeletal ────────────────────────────────────────────────────
脖子疼	LS01
颈部疼痛	LS01
落枕	LS01
脖子僵硬	LS01
背疼	LS02
背痛	LS02
腰疼	LS03
腰痛	LS03
腰酸	LS03
肋间疼	LS04
腋下疼	LS05
下巴疼	LS06
肩膀疼	LS07
肩痛	LS07
胳膊疼	LS08
手臂疼	LS08
肘关节疼	LS09
手腕疼	LS10
手指疼	LS11
手疼	LS11
髋关节疼	LS12
腿疼	LS13
大腿疼	LS13
小腿抽筋	LS13
膝盖疼	LS14
膝关节疼	LS14
脚踝疼	LS15
脚疼	LS16
脚趾疼	LS16
足跟痛	LS16
肌肉酸痛	LS17
肌肉疼	LS17
浑身酸痛	LS17
肌肉僵硬	LS19
肌肉无力	LS19
关节疼	LS20
关节痛	LS20
关节肿	LS20
关节僵硬	LS20
# ── N: neurological ───────────────────────────────────────────────────────
头疼	NS01
头痛	NS01
偏头痛	NS01
脸疼	NS02
面部疼痛	NS02
不宁腿	NS03
手麻	NS04
脚麻	NS04
手指发麻	NS04
麻木	NS05
感觉异常	NS05
烧灼感	NS05
抽搐	NS06
惊厥	NS06
手抖	NS07
震颤	NS07
不自主运动	NS07
嗅觉减退	NS08
味觉改变	NS08
头晕	NS09
眩晕	NS09
天旋地转	NS09
头昏	NS09.00
肢体无力	NS10
偏瘫	NS10
说话不清	NS11
口齿不清	NS11
口吃	NS11.00
# ── P: psychological ──────────────────────────────────────────────────────
焦虑	PS01
紧张不安	PS01
心神不宁	PS01
压力大	PS02
情绪低落	PS03
心情不好	PS03
难过	PS03
易怒	PS04
烦躁	PS04
自杀念头	PS05
失眠	PS06
睡不着	PS06
睡眠不好	PS06
多梦	PS06
噩梦	PS06
入睡困难	PS06
性欲减退	PS07
尿床	PS10
记忆力下降	PS17
健忘	PS17
注意力不集中	PS17
# ── R: respiratory ────────────────────────────────────────────────────────
呼吸疼	RS01
胸膜疼	RS01
气短	RS02
呼吸困难	RS02
喘不上气	RS02
憋气	RS02
喘息	RS03
哮鸣	RS03
呼吸急促	RS04
过度换气	RS04
打鼾	RS05
打呼噜	RS05
睡眠呼吸暂停	RS06.00
咳嗽	RS07
干咳	RS07
流鼻血	RS08
鼻出血	RS08
打喷嚏	RS09
鼻塞	RS09
流鼻涕	RS09
鼻子疼	RS10
鼻窦疼	RS11
鼻后滴漏	RS11
咽干	RS12
咽部异物感	RS12
扁桃体疼	RS12
嗓子疼	RS12.00
咽喉痛	RS12.00
咽痛	RS12.00
声音嘶哑	RS13
嗓子哑	RS13
失声	RS13
咯血	RS14
痰中带血	RS14
痰多	RS15
咳痰	RS15
胸闷	RS99	chest tightness, an RS99 inclusion; 心口疼 is the cardiac reading
呃逆	RS99.00
# ── S: skin ───────────────────────────────────────────────────────────────
皮肤疼	SS01
皮肤触痛	SS01
瘙痒	SS02
皮肤痒	SS02
身上痒	SS02
皮肤肿块	SS03
长包	SS03
皮疹	SS05
起疹子	SS05
局部皮疹	SS05
全身皮疹	SS06
皮肤发红	SS07
脸色苍白	SS07
黑眼圈	SS07
潮红	SS07
脱皮	SS08
皮肤干燥	SS08.00
指甲异常	SS09
脱发	SS10
掉头发	SS10
多毛	SS11.01
发绀	SS07.00
口唇发紫	SS07.00
# ── T: endocrine, metabolic, nutritional ─────────────────────────────────
口渴	TS01
喝水多	TS01
食欲亢进	TS02
吃得多	TS02
食欲不振	TS03
没胃口	TS03
不想吃饭	TS03
体重增加	TS06
长胖	TS06
体重下降	TS07
消瘦	TS07
变瘦	TS07
脱水	TS09
体重过低	TS50
超重	TS51
# ── U: urinary ────────────────────────────────────────────────────────────
尿痛	US01
排尿疼	US01
尿道灼热	US01
尿频	US02
尿急	US02
夜尿多	US02
尿失禁	US03
尿潴留	US04
尿不出来	US04
血尿	US06
尿血	US06
尿色深	US07
尿有异味	US07
膀胱疼	US08
肾区疼	US09
肾绞痛	US09.00
尿检异常	US50
尿糖	US50.01
蛋白尿	US50.02
# ── W: pregnancy ──────────────────────────────────────────────────────────
怀疑怀孕	WS01
孕吐	WS02
妊娠剧吐	WS02.00
孕早期出血	WS03.00
产后出血	WS05
哺乳问题	WS06.00
# ── family words that name no single complaint ───────────────────────────
疼	!too-broad	names a site's worth of codes, not one
疼痛	!too-broad
痛	!too-broad
难受	!too-broad	AS06 is 身体不适; bare 难受 is also used for pain and for nausea
发炎	!too-broad	a conclusion, not a complaint
感染	!too-broad
过敏	!too-broad	a mechanism; the complaint is the rash, the sneeze or the swelling
不适	!too-broad
